Time,time,range
1638389176.995636,1638389176994490137,3996
1638389177.0960674,1638389177094793655,3903
1638389177.195991,1638389177194728070,3814
1638389177.2506106,1638389177249610530,3579
1638389177.355069,1638389177347311548,3416
1638389177.4533687,1638389177452311829,2101
1638389177.5902517,1638389177589272927,1803
1638389177.689009,1638389177687967793,1710
1638389177.7865863,1638389177785639485,1660
1638389177.846398,1638389177845232567,1968
1638389177.9466925,1638389177945407058,2912
1638389178.0841937,1638389178083304415,3057
1638389178.184718,1638389178183330415,3036
1638389178.2829852,1638389178281963309,2978
1638389178.383654,1638389178382450709,2920
1638389178.4824185,1638389178481539064,2884
1638389178.5799825,1638389178579044190,2792
1638389178.6806319,1638389178679335268,2702
1638389178.7806168,1638389178779411534,2620
1638389178.8828819,1638389178881868137,2572
1638389178.9779506,1638389178977168151,2561
1638389179.0752895,1638389179074511775,2561
1638389179.1753118,1638389179174500857,2577
1638389179.2754562,1638389179274558383,2574
1638389179.374046,1638389179372226300,2574
1638389179.4849365,1638389179483739690,2577
1638389179.5730171,1638389179572195349,2576
1638389179.6706502,1638389179669911499,2572
1638389179.7713273,1638389179769861463,2578
1638389179.8707914,1638389179870030198,2575
1638389179.9688423,1638389179968013823,2575
1638389180.0689538,1638389180068060489,2572
1638389180.168675,1638389180166921297,2578
1638389180.2665346,1638389180265425560,2574
1638389180.3676453,1638389180365555555,2568
1638389180.4646595,1638389180463667905,2583
1638389180.5642357,1638389180563475784,2579
1638389180.6663847,1638389180665677075,2589
1638389180.7632952,1638389180762502893,2610
1638389180.863305,1638389180862094970,2645
1638389180.9631367,1638389180961922279,2662
1638389181.068252,1638389181067425066,2697
1638389181.1581488,1638389181157206671,2700
1638389181.2589123,1638389181258343287,2766
1638389181.3579364,1638389181357348498,2793
